id,city,file_street,file_house_number,file_match_type,utm_x,utm_y,lat,lon,google_street,google_house_number,google_full_address,match_score
001027-082996-00026-X,דימונה,המעפיל,26,exact,694182.04,3439337.48,31.0717792,35.0353674,המעפיל,1237,"המעפיל 1237, דימונה, ישראל",not_exact
001027-082996-00027-X,דימונה,המעפיל,27,exact,694176.44,3439380.19,31.0721653,35.035317,המעפיל,28,"המעפיל 28, דימונה, ישראל",not_exact
001027-082996-00028-X,דימונה,המעפיל,28,exact,694198.69,3439334.89,31.0717531,35.0355414,המעפיל,28,"המעפיל 28, דימונה, ישראל",exact
001027-082996-00029-X,דימונה,המעפיל,29,exact,694190.38,3439386.38,31.0722188,35.0354642,משעול רגבים,21,"משעול רגבים 21, דימונה, ישראל",none
001027-082996-00032-X,דימונה,המעפיל,32,exact,694245.19,3439335.88,31.0717544,35.0360287,,,"המעפיל/בן גוריון, דימונה, ישראל",none
001027-082996-00036-X,דימונה,המעפיל,36,exact,694282.53,3439337.43,31.0717622,35.0364202,המעפיל,238,"המעפיל 238, דימונה, ישראל",not_exact
001027-082996-00038-X,דימונה,המעפיל,38,exact,694303.16,3439336.98,31.0717547,35.0366362,המעפיל,238,"המעפיל 238, דימונה, ישראל",not_exact
001027-082996-00039-X,דימונה,המעפיל,39,street,694274.81,3439353.02,31.071904,35.0363423,המעפיל,238,"המעפיל 238, דימונה, ישראל",not_exact
001027-082996-00041-X,דימונה,המעפיל,41,street,694274.81,3439353.02,31.071904,35.0363423,המעפיל,238,"המעפיל 238, דימונה, ישראל",not_exact
001027-082996-00042-X,דימונה,המעפיל,42,exact,694360.37,3439338.17,31.0717559,35.0372358,המעפיל,239,"המעפיל 239, דימונה, ישראל",not_exact
001027-082996-00043-X,דימונה,המעפיל,43,street,694274.81,3439353.02,31.071904,35.0363423,המעפיל,238,"המעפיל 238, דימונה, ישראל",not_exact
001027-082996-00044-X,דימונה,המעפיל,44,exact,694378.89,3439339.1,31.0717613,35.03743,המעפיל,239,"המעפיל 239, דימונה, ישראל",not_exact
001027-082996-00045-X,דימונה,המעפיל,45,street,694274.81,3439353.02,31.071904,35.0363423,המעפיל,238,"המעפיל 238, דימונה, ישראל",not_exact
001027-082996-00047-X,דימונה,המעפיל,47,exact,694251.04,3439377.17,31.0721257,35.0360979,המעפיל,47,"המעפיל 47, דימונה, ישראל",exact
001027-082996-00049-X,דימונה,המעפיל,49,exact,694261.92,3439382.41,31.0721712,35.0362129,המעפיל,49,"המעפיל 49, דימונה, ישראל",exact
001027-082996-00050-X,דימונה,המעפיל,50,exact,694437.21,3439339.34,31.0717538,35.038041,,,"המעפיל/השלווה, דימונה, ישראל",none
001027-082996-00051-X,דימונה,המעפיל,51,exact,694277.08,3439385,31.072192,35.0363722,המעפיל,51,"המעפיל 51, דימונה, ישראל",exact
001027-082996-00052-X,דימונה,המעפיל,52,street,694274.81,3439353.02,31.071904,35.0363423,המעפיל,238,"המעפיל 238, דימונה, ישראל",not_exact
001027-082996-00053-X,דימונה,המעפיל,53,exact,694290.03,3439383.25,31.0721741,35.0365075,המעפיל,53,"המעפיל 53, דימונה, ישראל",exact
001027-082996-00054-X,דימונה,המעפיל,54,exact,694541.11,3439350.07,31.0718333,35.0391315,המעפיל,1,"המעפיל 1, דימונה, ישראל",not_exact
001027-082996-00055-X,דימונה,המעפיל,55,exact,694304.81,3439390.79,31.0722396,35.0366638,המעפיל,55,"המעפיל 55, דימונה, ישראל",exact
001027-082996-00056-X,דימונה,המעפיל,56,exact,694558.95,3439347.9,31.0718108,35.039318,המעפיל,2,"המעפיל 2, דימונה, ישראל",not_exact
001027-082996-00058-X,דימונה,המעפיל,58,exact,694578,3439349.82,31.0718249,35.0395179,המעפיל,3,"המעפיל 3, דימונה, ישראל",not_exact
001027-082996-00059-X,דימונה,המעפיל,59,exact,694612.58,3439377.08,31.072065,35.0398854,הפיסגה,35,"הפיסגה 35, דימונה, ישראל",none
001027-082996-00060-X,דימונה,המעפיל,60,exact,694593.91,3439350.68,31.0718301,35.0396848,המעפיל,4,"המעפיל 4, דימונה, ישראל",not_exact
001027-082996-00061-X,דימונה,המעפיל,61,exact,694643.58,3439376.24,31.0720523,35.04021,המעפיל,33,"המעפיל 33, דימונה, ישראל",not_exact
001027-082996-00064-X,דימונה,המעפיל,64,exact,694639.07,3439343.79,31.0717605,35.0401565,המעפיל,6,"המעפיל 6, דימונה, ישראל",not_exact
001027-082996-00065-X,דימונה,המעפיל,65,exact,694681.9,3439357.72,31.071879,35.0406079,המעפיל,29,"המעפיל 29, דימונה, ישראל",not_exact
001027-082996-00066-X,דימונה,המעפיל,66,exact,694660.4,3439336.18,31.0716883,35.0403785,המעפיל,7,"המעפיל 7, דימונה, ישראל",not_exact
001027-082996-00067-X,דימונה,המעפיל,67,exact,694695.89,3439350.68,31.0718132,35.0407531,המעפיל,27,"המעפיל 27, דימונה, ישראל",not_exact
001027-082996-00068-X,דימונה,המעפיל,68,exact,694674.31,3439323.05,31.0715676,35.0405217,המעפיל,8,"המעפיל 8, דימונה, ישראל",not_exact
001027-082996-00069-X,דימונה,המעפיל,69,exact,694711.72,3439335.87,31.071677,35.0409161,המעפיל,25,"המעפיל 25, דימונה, ישראל",not_exact
001027-082996-00070-X,דימונה,המעפיל,70,exact,694688.98,3439310.28,31.07145,35.0406729,המעפיל,9,"המעפיל 9, דימונה, ישראל",not_exact
001027-082996-00071-X,דימונה,המעפיל,71,exact,694720.69,3439321.37,31.0715447,35.0410073,המעלה,25,"המעלה 25, דימונה, ישראל",none
001027-082996-00072-X,דימונה,המעפיל,72,exact,694701.67,3439300.97,31.0713639,35.0408041,המעפיל,10,"המעפיל 10, דימונה, ישראל",not_exact
001027-082996-00073-X,דימונה,המעפיל,73,exact,694765.12,3439279.24,31.0711575,35.0414646,המעפיל,20,"המעפיל 20, דימונה, ישראל",not_exact
001027-082996-00075-X,דימונה,המעפיל,75,exact,694782.3,3439265.46,31.0710304,35.0416419,המעפיל,18,"המעפיל 18, דימונה, ישראל",not_exact
001027-082996-00076-X,דימונה,המעפיל,76,exact,694728.86,3439266.99,31.071053,35.0410824,המעפיל,12,"המעפיל 12, דימונה, ישראל",not_exact
001027-082996-00077-X,דימונה,המעפיל,77,exact,694790.29,3439248.85,31.0708793,35.0417224,המעפיל,16,"המעפיל 16, דימונה, ישראל",not_exact
001027-082996-00078-X,דימונה,המעפיל,78,exact,694742.22,3439255.69,31.0709489,35.0412202,המעפיל,13,"המעפיל 13, דימונה, ישראל",not_exact
001027-082996-00079-X,דימונה,המעפיל,79,exact,694796.86,3439234.96,31.0707529,35.0417886,המעפיל,244,"המעפיל 244, דימונה, ישראל",not_exact
001027-082996-00081-X,דימונה,המעפיל,81,exact,694807.43,3439216.56,31.0705852,35.0418958,המעפיל,243,"המעפיל 243, דימונה, ישראל",not_exact
001027-082996-00082-X,דימונה,המעפיל,82,exact,694765.5,3439229.09,31.0707052,35.0414589,המעפיל,15,"המעפיל 15, דימונה, ישראל",not_exact
001027-082996-00083-X,דימונה,המעפיל,83,exact,694813.95,3439200.52,31.0704395,35.041961,המעפיל,89,"המעפיל 89, דימונה, ישראל",not_exact
001027-082996-00084-X,דימונה,המעפיל,84,exact,694777.9,3439210.08,31.0705317,35.0415852,המעפיל,100,"המעפיל 100, דימונה, ישראל",not_exact
001027-082996-00085-X,דימונה,המעפיל,85,exact,694823.68,3439161.25,31.0700838,35.0420553,המעפיל,252,"המעפיל 252, דימונה, ישראל",not_exact
001027-082996-00087-X,דימונה,המעפיל,87,exact,694836.62,3439151.73,31.0699958,35.0421891,המעפיל,253,"המעפיל 253, דימונה, ישראל",not_exact
001027-082996-00088-X,דימונה,המעפיל,88,exact,694814.02,3439127.63,31.0697822,35.0419477,המעפיל,394,"המעפיל 394, דימונה, ישראל",not_exact
001027-082996-00090-X,דימונה,המעפיל,90,exact,694826.84,3439115.66,31.0696722,35.0420797,המעפיל,393,"המעפיל 393, דימונה, ישראל",not_exact
001027-082996-00091-X,דימונה,המעפיל,91,exact,694857.87,3439128.84,31.0697859,35.0424073,המעפיל,254,"המעפיל 254, דימונה, ישראל",not_exact
001027-082996-00092-X,דימונה,המעפיל,92,exact,694838.39,3439107.04,31.0695925,35.042199,המעפיל,392,"המעפיל 392, דימונה, ישראל",not_exact
001027-082996-00093-X,דימונה,המעפיל,93,street,694274.81,3439353.02,31.071904,35.0363423,המעפיל,238,"המעפיל 238, דימונה, ישראל",not_exact
001027-082996-00094-X,דימונה,המעפיל,94,exact,694849.62,3439096.18,31.0694927,35.0423145,המעפיל,391,"המעפיל 391, דימונה, ישראל",not_exact
001027-082996-00096-X,דימונה,המעפיל,96,exact,694862.08,3439087.76,31.0694147,35.0424435,המעפיל,390,"המעפיל 390, דימונה, ישראל",not_exact
001027-082996-00098-X,דימונה,המעפיל,98,exact,694871.54,3439073.89,31.0692881,35.0425399,המעפיל,98,"המעפיל 98, דימונה, ישראל",exact
001027-082996-00102-X,דימונה,המעפיל,102,street,694274.81,3439353.02,31.071904,35.0363423,המעפיל,238,"המעפיל 238, דימונה, ישראל",not_exact
001027-082996-01015-X,דימונה,המעפיל,1015,street,694274.81,3439353.02,31.071904,35.0363423,המעפיל,238,"המעפיל 238, דימונה, ישראל",not_exact
001027-082996-01015-א,דימונה,המעפיל,1015,street,694274.81,3439353.02,31.071904,35.0363423,המעפיל,238,"המעפיל 238, דימונה, ישראל",not_exact
001027-082996-01015-ג,דימונה,המעפיל,1015,street,694274.81,3439353.02,31.071904,35.0363423,המעפיל,238,"המעפיל 238, דימונה, ישראל",not_exact
001027-082996-01015-ה,דימונה,המעפיל,1015,street,694274.81,3439353.02,31.071904,35.0363423,המעפיל,238,"המעפיל 238, דימונה, ישראל",not_exact
001027-082996-01015-ו,דימונה,המעפיל,1015,street,694274.81,3439353.02,31.071904,35.0363423,המעפיל,238,"המעפיל 238, דימונה, ישראל",not_exact
001027-082996-01055-X,דימונה,המעפיל,1055,street,694274.81,3439353.02,31.071904,35.0363423,המעפיל,238,"המעפיל 238, דימונה, ישראל",not_exact
001027-082996-01055-א,דימונה,המעפיל,1055,street,694274.81,3439353.02,31.071904,35.0363423,המעפיל,238,"המעפיל 238, דימונה, ישראל",not_exact
001027-082996-01055-ב,דימונה,המעפיל,1055,street,694274.81,3439353.02,31.071904,35.0363423,המעפיל,238,"המעפיל 238, דימונה, ישראל",not_exact
001027-082996-01055-ג,דימונה,המעפיל,1055,street,694274.81,3439353.02,31.071904,35.0363423,המעפיל,238,"המעפיל 238, דימונה, ישראל",not_exact
001027-082996-01055-ד,דימונה,המעפיל,1055,street,694274.81,3439353.02,31.071904,35.0363423,המעפיל,238,"המעפיל 238, דימונה, ישראל",not_exact
001027-082996-01055-ה,דימונה,המעפיל,1055,street,694274.81,3439353.02,31.071904,35.0363423,המעפיל,238,"המעפיל 238, דימונה, ישראל",not_exact
001027-082996-01067-X,דימונה,המעפיל,1067,street,694274.81,3439353.02,31.071904,35.0363423,המעפיל,238,"המעפיל 238, דימונה, ישראל",not_exact
001027-082996-01067-א,דימונה,המעפיל,1067,street,694274.81,3439353.02,31.071904,35.0363423,המעפיל,238,"המעפיל 238, דימונה, ישראל",not_exact
001027-082996-01067-ב,דימונה,המעפיל,1067,street,694274.81,3439353.02,31.071904,35.0363423,המעפיל,238,"המעפיל 238, דימונה, ישראל",not_exact
001027-082996-01067-ג,דימונה,המעפיל,1067,street,694274.81,3439353.02,31.071904,35.0363423,המעפיל,238,"המעפיל 238, דימונה, ישראל",not_exact
001027-082996-01067-ד,דימונה,המעפיל,1067,street,694274.81,3439353.02,31.071904,35.0363423,המעפיל,238,"המעפיל 238, דימונה, ישראל",not_exact
001027-082996-01067-ה,דימונה,המעפיל,1067,street,694274.81,3439353.02,31.071904,35.0363423,המעפיל,238,"המעפיל 238, דימונה, ישראל",not_exact
001027-082996-01067-ו,דימונה,המעפיל,1067,street,694274.81,3439353.02,31.071904,35.0363423,המעפיל,238,"המעפיל 238, דימונה, ישראל",not_exact
001027-082996-01205-א,דימונה,המעפיל,1205,exact,694142.96,3439372.93,31.0721054,35.0349648,המעפיל,1205,"המעפיל 1205, דימונה, ישראל",exact
001027-082996-01205-ב,דימונה,המעפיל,1205,exact,694142.96,3439372.93,31.0721054,35.0349648,המעפיל,1205,"המעפיל 1205, דימונה, ישראל",exact
001027-082996-01205-ג,דימונה,המעפיל,1205,exact,694142.96,3439372.93,31.0721054,35.0349648,המעפיל,1205,"המעפיל 1205, דימונה, ישראל",exact
001027-082996-01205-ד,דימונה,המעפיל,1205,exact,694142.96,3439372.93,31.0721054,35.0349648,המעפיל,1205,"המעפיל 1205, דימונה, ישראל",exact
001027-082996-01205-ה,דימונה,המעפיל,1205,exact,694142.96,3439372.93,31.0721054,35.0349648,המעפיל,1205,"המעפיל 1205, דימונה, ישראל",exact
001027-082996-01209-X,דימונה,המעפיל,1209,street,694274.81,3439353.02,31.071904,35.0363423,המעפיל,238,"המעפיל 238, דימונה, ישראל",not_exact
001027-082996-01209-א,דימונה,המעפיל,1209,street,694274.81,3439353.02,31.071904,35.0363423,המעפיל,238,"המעפיל 238, דימונה, ישראל",not_exact
001027-082996-01209-ג,דימונה,המעפיל,1209,street,694274.81,3439353.02,31.071904,35.0363423,המעפיל,238,"המעפיל 238, דימונה, ישראל",not_exact
001027-082996-01209-ד,דימונה,המעפיל,1209,street,694274.81,3439353.02,31.071904,35.0363423,המעפיל,238,"המעפיל 238, דימונה, ישראל",not_exact
001027-082996-01209-ה,דימונה,המעפיל,1209,street,694274.81,3439353.02,31.071904,35.0363423,המעפיל,238,"המעפיל 238, דימונה, ישראל",not_exact
001027-082996-01215-X,דימונה,המעפיל,1215,street,694274.81,3439353.02,31.071904,35.0363423,המעפיל,238,"המעפיל 238, דימונה, ישראל",not_exact
001027-082996-01215-א,דימונה,המעפיל,1215,street,694274.81,3439353.02,31.071904,35.0363423,המעפיל,238,"המעפיל 238, דימונה, ישראל",not_exact
001027-082996-01215-ב,דימונה,המעפיל,1215,street,694274.81,3439353.02,31.071904,35.0363423,המעפיל,238,"המעפיל 238, דימונה, ישראל",not_exact
001027-082996-01215-ד,דימונה,המעפיל,1215,street,694274.81,3439353.02,31.071904,35.0363423,המעפיל,238,"המעפיל 238, דימונה, ישראל",not_exact
