id,address,city,street,house_number,entrance,zip,match_type,itm_x,itm_y,utm_x,utm_y,source_file,status
001027-073567-00715-X,"ירושלים 32, דימונה",דימונה,ירושלים,32,,,exact,203798.62,551776.45,,,File A,ok
001027-073567-00716-X,"ירושלים 30, דימונה",דימונה,ירושלים,30,,,exact,203784.61,551782.04,,,File A,ok
001027-073567-00717-X,"ירושלים 26, דימונה",דימונה,ירושלים,26,,,exact,203763.36,551790.17,,,File A,ok
001027-073567-00718-X,"ירושלים 48, דימונה",דימונה,ירושלים,48,,,exact,203884.64,551740.13,,,File A,ok
001027-073567-00719-X,"ירושלים 22, דימונה",דימונה,ירושלים,22,,,exact,203743.46,551796.69,,,File A,ok
001027-073567-00720-X,"ירושלים 46, דימונה",דימונה,ירושלים,46,,,exact,203872.87,551746.31,,,File A,ok
001027-073567-00721-X,"ירושלים 44, דימונה",דימונה,ירושלים,44,,,exact,203865.93,551749.61,,,File A,ok
001027-073567-00722-X,"ירמיה 2, דימונה",דימונה,ירמיה,2,,,exact,203360.62,554104.67,,,File A,ok
001027-073567-00723-X,"ירמיה 25, דימונה",דימונה,ירמיה,25,,,exact,203416.87,554239.80,,,File A,ok
001027-073567-00724-X,"ירמיה 6, דימונה",דימונה,ירמיה,6,,,exact,203360.90,554131.63,,,File A,ok
001027-073567-00725-X,"ירמיה 3, דימונה",דימונה,ירמיה,3,,,exact,203327.89,554111.33,,,File A,ok
001027-073567-00726-X,"ירמיה 22, דימונה",דימונה,ירמיה,22,,,exact,203411.72,554195.30,,,File A,ok
001027-073567-00727-X,"ירמיה 30, דימונה",דימונה,ירמיה,30,,,exact,203445.45,554143.05,,,File A,ok
001027-073567-00728-X,"ישעיה 16, דימונה",דימונה,ישעיה,16,,,exact,203396.02,554329.58,,,File A,ok
001027-073567-00729-X,"ישעיה 54, דימונה",דימונה,ישעיה,54,,,exact,203275.38,554176.60,,,File A,ok
001027-073567-00730-X,"ישעיה 52, דימונה",דימונה,ישעיה,52,,,exact,203276.11,554191.15,,,File A,ok
001027-073567-00731-X,"ישעיה 48, דימונה",דימונה,ישעיה,48,,,exact,203270.39,554216.79,,,File A,ok
001027-073567-00732-X,"ישעיה 44, דימונה",דימונה,ישעיה,44,,,exact,203275.76,554245.74,,,File A,ok
001027-073567-00733-X,"ישעיה 19, דימונה",דימונה,ישעיה,19,,,exact,203321.58,554306.84,,,File A,ok
001027-073567-00734-X,"ישעיה 24, דימונה",דימונה,ישעיה,24,,,exact,203346.14,554341.95,,,File A,ok
001027-073567-00735-X,"ישעיה 2, דימונה",דימונה,ישעיה,2,,,exact,203467.50,554265.07,,,File A,ok
001027-073567-00736-X,"כובשי אילת 32, דימונה",דימונה,כובשי אילת,32,,,exact,203841.65,552640.84,,,File A,ok
001027-073567-00737-X,"כובשי אילת 12, דימונה",דימונה,כובשי אילת,12,,,exact,203676.88,552291.84,,,File A,ok
001027-073567-00738-X,"כובשי אילת 14, דימונה",דימונה,כובשי אילת,14,,,exact,203711.50,552380.27,,,File A,ok
001027-073567-00739-X,"כובשי אילת 3, דימונה",דימונה,כובשי אילת,3,,,exact,203505.69,552376.02,,,File A,ok
001027-073567-00740-X,"כובשי אילת 6, דימונה",דימונה,כובשי אילת,6,,,exact,203618.00,552316.04,,,File A,ok
001027-073567-00741-X,"כובשי אילת 24, דימונה",דימונה,כובשי אילת,24,,,exact,203816.38,552589.99,,,File A,ok
001027-073567-00742-X,"כובשי אילת 11, דימונה",דימונה,כובשי אילת,11,,,exact,203618.07,552386.36,,,File A,ok
001027-073567-00743-X,"כובשי אילת 4, דימונה",דימונה,כובשי אילת,4,,,exact,203555.38,552348.20,,,File A,ok
001027-073567-00744-X,"כובשי אילת 36, דימונה",דימונה,כובשי אילת,36,,,exact,203855.80,552671.31,,,File A,ok
001027-073567-00745-X,"כובשי אילת 7, דימונה",דימונה,כובשי אילת,7,,,exact,203560.15,552409.01,,,File A,ok
001027-073567-00746-X,"כורזין 30, דימונה",דימונה,כורזין,30,,,exact,203784.43,551509.39,,,File A,ok
001027-073567-00747-X,"כורזין 9, דימונה",דימונה,כורזין,9,,,exact,203723.35,551574.11,,,File A,ok
001027-073567-00748-X,"כורזין 10, דימונה",דימונה,כורזין,10,,,exact,203686.68,551548.14,,,File A,ok
001027-073567-00749-X,"כורזין 27, דימונה",דימונה,כורזין,27,,,exact,203811.75,551531.63,,,File A,ok
001027-073567-00750-X,"כורזין 29, דימונה",דימונה,כורזין,29,,,exact,203818.62,551537.25,,,File A,ok
001027-073567-00751-X,"כורזין 18, דימונה",דימונה,כורזין,18,,,exact,203728.94,551533.43,,,File A,ok
001027-073567-00752-X,"כורזין 20, דימונה",דימונה,כורזין,20,,,exact,203733.05,551528.18,,,File A,ok
001027-073567-00753-X,"כורזין 21, דימונה",דימונה,כורזין,21,,,exact,203781.17,551548.37,,,File A,ok
001027-073567-00754-X,"כורזין 22, דימונה",דימונה,כורזין,22,,,exact,203747.96,551523.68,,,File A,ok
001027-073567-00755-X,"כורזין 17, דימונה",דימונה,כורזין,17,,,exact,203759.19,551555.93,,,File A,ok
001027-073567-00756-X,"כורזין 16, דימונה",דימונה,כורזין,16,,,exact,203711.11,551538.05,,,File A,ok
001027-073567-00757-X,"כורזין 2, דימונה",דימונה,כורזין,2,,,exact,203654.25,551562.93,,,File A,ok
001027-073567-00758-X,"כורזין 14, דימונה",דימונה,כורזין,14,,,exact,203705.57,551541.25,,,File A,ok
001027-073567-00759-X,"כורזין 5, דימונה",דימונה,כורזין,5,,,exact,203704.77,551580.08,,,File A,ok
001027-073567-00760-X,"כליל החורש 2, דימונה",דימונה,כליל החורש,2,,,exact,203943.49,554052.44,,,File A,ok
001027-073567-00761-X,"כליל החורש 12, דימונה",דימונה,כליל החורש,12,,,exact,203943.30,554093.88,,,File A,ok
001027-073567-00762-X,"כליל החורש 14, דימונה",דימונה,כליל החורש,14,,,exact,203941.63,554104.99,,,File A,ok
001027-073567-00763-X,"כליל החורש 32, דימונה",דימונה,כליל החורש,32,,,exact,203940.90,554215.07,,,File A,ok
001027-073567-00764-X,"כליל החורש 18, דימונה",דימונה,כליל החורש,18,,,exact,203941.30,554121.89,,,File A,ok
001027-073567-00765-X,"כליל החורש 23, דימונה",דימונה,כליל החורש,23,,,exact,203906.54,554141.42,,,File A,ok
001027-073567-00766-X,"כליל החורש 11, דימונה",דימונה,כליל החורש,11,,,exact,203904.08,554089.53,,,File A,ok
001027-073567-00767-X,"כליל החורש 39, דימונה",דימונה,כליל החורש,39,,,exact,203898.97,554238.11,,,File A,ok
001027-073567-00768-X,"כליל החורש 1, דימונה",דימונה,כליל החורש,1,,,exact,203902.83,554053.33,,,File A,ok
001027-073567-00769-X,"כליל החורש 22, דימונה",דימונה,כליל החורש,22,,,exact,203948.15,554139.69,,,File A,ok
001027-073567-00770-X,"כליל החורש 6, דימונה",דימונה,כליל החורש,6,,,exact,203942.82,554068.93,,,File A,ok
001027-073567-00771-X,"כליל החורש 19, דימונה",דימונה,כליל החורש,19,,,exact,203898.39,554126.56,,,File A,ok
001027-073567-00772-X,"כליל החורש 56, דימונה",דימונה,כליל החורש,56,,,exact,203941.24,554327.19,,,File A,ok
001027-073567-00773-X,"כליל החורש 10, דימונה",דימונה,כליל החורש,10,,,exact,203940.70,554085.78,,,File A,ok
001027-073567-00774-X,"כליל החורש 40, דימונה",דימונה,כליל החורש,40,,,exact,203946.66,554253.81,,,File A,ok
001027-073567-00775-X,"כליל החורש 21, דימונה",דימונה,כליל החורש,21,,,exact,203899.84,554140.63,,,File A,ok
001027-073567-00776-X,"כליל החורש 17, דימונה",דימונה,כליל החורש,17,,,exact,203900.89,554120.69,,,File A,ok
001027-073567-00777-X,"ליבנה 46, דימונה",דימונה,ליבנה,46,,,exact,203876.73,554271.20,,,File A,ok
001027-073567-00778-X,"ליבנה 1, דימונה",דימונה,ליבנה,1,,,exact,203842.00,554058.11,,,File A,ok
001027-073567-00779-X,"ליבנה 30, דימונה",דימונה,ליבנה,30,,,exact,203873.37,554195.72,,,File A,ok
001027-073567-00780-X,"לילך 4, דימונה",דימונה,לילך,4,,,exact,203219.31,553786.17,,,File A,ok
001027-073567-00781-X,"לילך 2, דימונה",דימונה,לילך,2,,,exact,203217.84,553766.04,,,File A,ok
001027-073567-00782-X,"לילך 12, דימונה",דימונה,לילך,12,,,exact,203213.59,553845.53,,,File A,ok
001027-073567-00783-X,"לילך 20, דימונה",דימונה,לילך,20,,,exact,203211.93,553909.54,,,File A,ok
001027-073567-00784-X,"לילך 22, דימונה",דימונה,לילך,22,,,exact,203217.40,553919.18,,,File A,ok
001027-073567-00785-X,"מ""ג המעפילים 4, דימונה",דימונה,"מ""ג המעפילים",4,,,exact,203236.82,552539.56,,,File A,ok
001027-073567-00786-X,"מ""ג המעפילים 10, דימונה",דימונה,"מ""ג המעפילים",10,,,exact,203271.39,552625.06,,,File A,ok
001027-073567-00787-X,"מ""ג המעפילים 2, דימונה",דימונה,"מ""ג המעפילים",2,,,exact,203265.97,552506.50,,,Both (File A & B),ok
001027-073567-00788-X,"מ""ג המעפילים 6, דימונה",דימונה,"מ""ג המעפילים",6,,,exact,203238.06,552570.43,,,File A,ok
001027-081870-00245-X,"מ""ג המעפילים 245, דימונה",דימונה,"מ""ג המעפילים",245,,8604722,exact,203268.27,552770.26,694141.97,3438697.29,File B,ok
001027-081870-00245-א,"מ""ג המעפילים 245, דימונה",דימונה,"מ""ג המעפילים",245,א,8604723,exact,203268.27,552770.26,694141.97,3438697.29,File B,ok
001027-081870-00245-ב,"מ""ג המעפילים 245, דימונה",דימונה,"מ""ג המעפילים",245,ב,8604724,exact,203268.27,552770.26,694141.97,3438697.29,File B,ok
001027-081870-00245-ג,"מ""ג המעפילים 245, דימונה",דימונה,"מ""ג המעפילים",245,ג,8604725,exact,203268.27,552770.26,694141.97,3438697.29,File B,ok
001027-081870-00245-ה,"מ""ג המעפילים 245, דימונה",דימונה,"מ""ג המעפילים",245,ה,8604727,exact,203268.27,552770.26,694141.97,3438697.29,File B,ok
001027-081870-00245-ו,"מ""ג המעפילים 245, דימונה",דימונה,"מ""ג המעפילים",245,ו,8604728,exact,203268.27,552770.26,694141.97,3438697.29,File B,ok
001027-073567-00790-X,"מ""ג המעפילים 34, דימונה",דימונה,"מ""ג המעפילים",34,,,exact,203265.21,552875.65,,,File A,ok
001027-073567-00791-X,"מ""ג המעפילים 8, דימונה",דימונה,"מ""ג המעפילים",8,,,exact,203238.79,552600.67,,,File A,ok
001027-073567-00792-X,"מ""ג המעפילים 30, דימונה",דימונה,"מ""ג המעפילים",30,,,exact,203265.29,552824.96,,,File A,ok
001027-081870-00228-א,"מ""ג המעפילים 228, דימונה",דימונה,"מ""ג המעפילים",228,א,8604006,exact,203269.79,552848.63,694141.93,3438775.68,File B,ok
001027-081870-00228-ב,"מ""ג המעפילים 228, דימונה",דימונה,"מ""ג המעפילים",228,ב,8604007,exact,203269.79,552848.63,694141.93,3438775.68,File B,ok
001027-081870-00230-X,"מ""ג המעפילים 230, דימונה",דימונה,"מ""ג המעפילים",230,,8604013,exact,203269.22,552900.18,694140.33,3438827.20,File B,ok
001027-081870-00230-א,"מ""ג המעפילים 230, דימונה",דימונה,"מ""ג המעפילים",230,א,8604014,exact,203269.22,552900.18,694140.33,3438827.20,File B,ok
001027-073567-00795-X,"מ""ג המעפילים 38, דימונה",דימונה,"מ""ג המעפילים",38,,,exact,203263.84,552927.09,,,File A,ok
001027-073567-00796-X,"מבצע חורב 2, דימונה",דימונה,מבצע חורב,2,,,exact,202770.68,553624.25,,,File A,ok
001027-073567-00797-X,"מבצע חורב 10, דימונה",דימונה,מבצע חורב,10,,,exact,202709.70,553621.08,,,File A,ok
001027-073567-00798-X,"מבצע יואב 1, דימונה",דימונה,מבצע יואב,1,,,exact,202810.59,553600.44,,,File A,ok
001027-073567-00799-X,"מבצר עכו 2, דימונה",דימונה,מבצר עכו,2,,,exact,203731.50,551656.64,,,File A,ok
001027-073567-00800-X,"מבצר עכו 9, דימונה",דימונה,מבצר עכו,9,,,exact,203778.17,551675.56,,,File A,ok
001027-073567-00801-X,"מבצר עכו 13, דימונה",דימונה,מבצר עכו,13,,,exact,203799.37,551668.35,,,File A,ok
001027-073567-00802-X,"מבצר עכו 15, דימונה",דימונה,מבצר עכו,15,,,exact,203804.65,551663.76,,,File A,ok
001027-073567-00803-X,"מבצר עכו 26, דימונה",דימונה,מבצר עכו,26,,,exact,203854.54,551615.71,,,File A,ok
001027-073567-00804-X,"מבצר עכו 25, דימונה",דימונה,מבצר עכו,25,,,exact,203857.80,551641.83,,,File A,ok
001027-073567-00805-X,"מבצר עכו 12, דימונה",דימונה,מבצר עכו,12,,,exact,203788.38,551641.44,,,File A,ok
001027-073567-00806-X,"מבצר עכו 24, דימונה",דימונה,מבצר עכו,24,,,exact,203848.12,551617.04,,,File A,ok
001027-073567-00807-X,"מבצר עכו 11, דימונה",דימונה,מבצר עכו,11,,,exact,203785.86,551677.23,,,File A,ok
001027-073567-00808-X,"מודיעין 2, דימונה",דימונה,מודיעין,2,,,exact,203435.71,552779.75,,,File A,ok
001027-073567-00809-X,"מודיעין 3, דימונה",דימונה,מודיעין,3,,,exact,203435.76,552816.69,,,File A,ok
001027-073567-00810-X,"מודיעין 4, דימונה",דימונה,מודיעין,4,,,exact,203435.92,552847.60,,,File A,ok
001027-073567-00811-X,"מודיעין 1, דימונה",דימונה,מודיעין,1,,,exact,203434.32,552748.57,,,File A,ok
001027-073567-00812-X,"מולדה 156, דימונה",דימונה,מולדה,156,,,exact,202718.32,553759.20,,,File A,ok
001027-073567-00813-X,"מולדה 157, דימונה",דימונה,מולדה,157,,,exact,202739.12,553758.02,,,File A,ok
001027-073567-00814-X,"מולדה 141, דימונה",דימונה,מולדה,141,,,exact,202813.73,553845.57,,,File A,ok
001027-073567-00815-X,"מולדה 52, דימונה",דימונה,מולדה,52,,,exact,202677.61,553756.66,,,File A,ok
001027-073567-00816-X,"מולדה 46, דימונה",דימונה,מולדה,46,,,exact,202703.61,553783.53,,,File A,ok
001027-073567-00817-X,"מולדה 50, דימונה",דימונה,מולדה,50,,,exact,202628.34,553789.21,,,File A,ok
001027-073567-00818-X,"מולדה 54, דימונה",דימונה,מולדה,54,,,exact,202812.08,553793.84,,,File A,ok
001027-073567-00819-X,"מולדה 155, דימונה",דימונה,מולדה,155,,,exact,202699.53,553755.34,,,File A,ok
001027-073567-00820-X,"מולדה 158, דימונה",דימונה,מולדה,158,,,exact,202758.29,553761.70,,,File A,ok
001027-073567-00821-X,"מולדה 55, דימונה",דימונה,מולדה,55,,,exact,202793.09,553767.87,,,File A,ok
001027-073567-00822-X,"מולדה 51, דימונה",דימונה,מולדה,51,,,exact,202629.24,553764.08,,,File A,ok
001027-073567-00823-X,"מולדה 139, דימונה",דימונה,מולדה,139,,,exact,202791.29,553843.30,,,File A,ok
001027-073567-00824-X,"מונפור 2, דימונה",דימונה,מונפור,2,,,exact,203224.26,551514.86,,,File A,ok
001027-073567-00825-X,"מונפור 28, דימונה",דימונה,מונפור,28,,,exact,203355.14,551520.73,,,File A,ok
001027-073567-00826-X,"מורג 5, דימונה",דימונה,מורג,5,,,exact,203772.89,553171.37,,,File A,ok
001027-073567-00827-X,"מורג 4, דימונה",דימונה,מורג,4,,,exact,203841.02,553152.26,,,File A,ok
001027-073567-00828-X,"מורג 14, דימונה",דימונה,מורג,14,,,exact,203784.71,553208.81,,,File A,ok
001027-073567-00829-X,"מורן החורש 18, דימונה",דימונה,מורן החורש,18,,,exact,203819.52,554140.34,,,File A,ok
001027-073567-00830-X,"מורן החורש 39, דימונה",דימונה,מורן החורש,39,,,exact,204057.44,554176.87,,,File A,ok
001027-073567-00831-X,"מורן החורש 37, דימונה",דימונה,מורן החורש,37,,,exact,204041.60,554179.89,,,File A,ok
001027-073567-00832-X,"מורן החורש 12, דימונה",דימונה,מורן החורש,12,,,exact,203792.07,554139.68,,,File A,ok
001027-073567-00833-X,"מורן החורש 66, דימונה",דימונה,מורן החורש,66,,,exact,204185.92,554146.59,,,File A,ok
001027-073567-00834-X,"מורן החורש 38, דימונה",דימונה,מורן החורש,38,,,exact,204039.60,554143.63,,,File A,ok
001027-073567-00835-X,"מורן החורש 47, דימונה",דימונה,מורן החורש,47,,,exact,204096.63,554182.02,,,File A,ok
001027-073567-00836-X,"מורן החורש 68, דימונה",דימונה,מורן החורש,68,,,exact,204193.55,554144.42,,,File A,ok
001027-073567-00837-X,"מורן החורש 20, דימונה",דימונה,מורן החורש,20,,,exact,203827.56,554145.10,,,File A,ok
